t,rmse_enkf,rmse_eakf,rmse_enkf_tr,rmse_eakf_tr
2.750000000000000000e+00,1.516283318928667079e+00,1.293474598598746139e+00,1.433640910229815546e+00,1.828942205345770455e+00
2.800000000000000266e+00,1.441341724683987247e+00,1.869696403909129723e+00,1.517837468227797970e+00,1.666025064971697223e+00
2.850000000000000089e+00,1.489006541229359382e+00,1.989322256537702893e+00,1.409946641897291020e+00,1.559274528101243007e+00
2.900000000000000355e+00,1.619971150412702787e+00,2.043445201982401205e+00,1.390080196571503279e+00,1.559206441867301951e+00
2.950000000000000178e+00,1.726780590359701772e+00,2.049696642316028772e+00,1.418601468174539804e+00,1.510393480591317728e+00
3.000000000000000000e+00,2.250080746141399413e+00,2.459169397151406145e+00,1.650588069301929028e+00,1.270831450270701879e+00
3.050000000000000266e+00,2.534057226811881947e+00,2.761014662687089505e+00,1.730671345207888345e+00,1.365296418050805372e+00
3.100000000000000089e+00,2.756097440661430031e+00,3.010555486263284397e+00,1.843634835011132678e+00,1.612934114002265718e+00
3.150000000000000355e+00,2.718563590671242203e+00,3.134765114025733101e+00,1.918881514536469268e+00,1.801680812104992313e+00
3.200000000000000178e+00,2.041474750224536727e+00,1.969983078294279544e+00,1.615657408321726107e+00,1.304735681193496699e+00
3.250000000000000000e+00,1.974407604733587229e+00,2.008719055449170732e+00,1.505046057835782491e+00,1.157877577412331771e+00
3.300000000000000266e+00,1.891396174483840342e+00,2.100865547268127465e+00,1.580084694874162921e+00,1.250090594996812410e+00
3.350000000000000089e+00,1.846929180151156258e+00,2.212846751066701145e+00,1.868217534180373063e+00,1.485518001271342259e+00
3.400000000000000355e+00,2.702347582822536509e+00,2.752331199421435226e+00,1.732750732348413258e+00,2.313089248124896358e+00
3.450000000000000178e+00,2.690151734977051845e+00,2.686711804499247513e+00,1.811945321703688272e+00,2.248780801644970406e+00
3.500000000000000000e+00,2.726270816074213510e+00,2.784540487244790086e+00,2.015265906285538922e+00,2.236238527701604362e+00
3.550000000000000266e+00,2.840630330871487530e+00,3.053816275183710793e+00,2.158555568048296625e+00,2.421776958657811729e+00
3.600000000000000089e+00,4.426173160024873710e+00,3.410696145507426724e+00,3.183220841745399543e+00,2.212380378552503135e+00
3.650000000000000355e+00,4.404345967776372994e+00,3.461398895726145231e+00,3.379212684377403519e+00,2.386699148968119744e+00
3.700000000000000178e+00,4.607803562671346498e+00,3.440986730587288100e+00,3.814046371139087288e+00,2.668762811002512780e+00
3.750000000000000000e+00,4.849383755827902043e+00,3.229994842912176090e+00,4.002586816798173075e+00,2.589423557788684604e+00
3.800000000000000266e+00,6.266598143055277959e+00,4.698971350125407120e+00,5.468128915009037527e+00,3.851894211117137257e+00
3.850000000000000089e+00,6.103640368114580106e+00,4.812107565215164584e+00,5.593900639459393531e+00,3.716350438236759590e+00
3.900000000000000355e+00,6.111321863654541886e+00,5.366836416281574706e+00,5.757759287449729868e+00,4.463662267452571442e+00
3.950000000000000178e+00,5.610365956960094103e+00,5.837757448648046577e+00,5.024629240328820856e+00,4.829068348613791528e+00
4.000000000000000000e+00,5.720639301099184060e+00,6.348750425278144149e+00,4.394749218086931641e+00,5.157995646357681707e+00
4.049999999999999822e+00,5.972369649842026007e+00,6.229962782162925095e+00,4.563348906908996305e+00,5.038122350030841190e+00
4.100000000000000533e+00,6.603198282713991674e+00,5.811310714190376814e+00,5.296198880697721378e+00,4.850917296055919259e+00
4.150000000000000355e+00,7.141326746843655648e+00,5.425105693333943435e+00,6.231639779245009336e+00,4.607887785188139240e+00
4.200000000000000178e+00,5.881554966041347754e+00,9.518146098239057551e+00,4.529407408771487731e+00,8.541195269406715695e+00
4.250000000000000000e+00,6.140950505588602226e+00,9.125570465365496986e+00,5.145439658680977857e+00,8.305774519686552892e+00
4.299999999999999822e+00,6.174969331169880782e+00,8.323404468900145403e+00,5.747040195055546974e+00,7.663986596614080327e+00
4.350000000000000533e+00,5.930477679699747817e+00,6.732223821165941757e+00,5.508579809890877144e+00,6.118908418447224662e+00
4.400000000000000355e+00,7.888209861159729996e+00,8.594763032433309746e+00,6.755388759928103504e+00,7.369711140694058749e+00
4.450000000000000178e+00,7.509587172761834850e+00,8.062941100309425124e+00,6.495630935030949793e+00,7.285592729925959965e+00
4.500000000000000000e+00,7.568774323922130343e+00,7.830896985774693952e+00,6.630532394257097728e+00,6.802321521036643226e+00
4.549999999999999822e+00,7.350077293275462331e+00,6.886430736773424321e+00,6.708010643227658498e+00,6.285030671602368280e+00
4.600000000000000533e+00,1.002081799536466455e+01,8.602728946575544100e+00,8.905100197242838078e+00,7.188411187261154467e+00
4.650000000000000355e+00,9.640512497870746600e+00,8.183609070734537028e+00,8.627448931187304382e+00,7.157974991872611881e+00
4.700000000000000178e+00,8.435640745543457442e+00,7.316039022025070615e+00,7.331840823295649123e+00,6.439290084594032848e+00
4.750000000000000000e+00,8.655558949538505686e+00,6.515842114619410097e+00,7.545441844926396691e+00,5.745565005453631358e+00
4.800000000000000711e+00,1.013545986385268449e+01,3.435968077023504375e+00,8.747568504636046072e+00,2.639012514935727083e+00
4.850000000000000533e+00,9.963660918353712148e+00,3.518824677221057406e+00,8.421240746896634377e+00,2.546442797564092864e+00
4.900000000000000355e+00,9.415070632934416039e+00,3.514055548748705071e+00,8.148484609153229030e+00,2.526131041860773419e+00
4.950000000000000178e+00,8.287965340554512395e+00,3.448593220858022335e+00,7.335266851477589611e+00,2.558163395841421384e+00
5.000000000000000000e+00,8.715072592973278631e+00,3.005428498441561569e+00,7.506716246689532746e+00,2.383474042495724809e+00
