t,rmse_enkf,rmse_eakf,rmse_enkf_tr,rmse_eakf_tr
2.650000000000000355e+00,5.128114766161665727e+00,2.816424330202802473e+00,2.841181992078494201e+00,1.428207592141769400e+00
2.700000000000000178e+00,4.868421617244913513e+00,2.916229835404554827e+00,2.642854077208320884e+00,1.449574471655741048e+00
2.750000000000000000e+00,4.608453846527626574e+00,2.983186572436316908e+00,2.518136870591177079e+00,1.491449239278431982e+00
2.800000000000000266e+00,4.813393763301697881e+00,3.067132949720229984e+00,2.682655684894355463e+00,1.497531452429216481e+00
2.850000000000000089e+00,4.520961650209764926e+00,2.972461307523721619e+00,2.541718318546471345e+00,1.479886437051953330e+00
2.900000000000000355e+00,4.166567444214357430e+00,2.894147780236811407e+00,2.383560955671193859e+00,1.477102695337873417e+00
2.950000000000000178e+00,3.663982595652727436e+00,2.885621149337871394e+00,2.127057943858082112e+00,1.472934846822440802e+00
3.000000000000000000e+00,3.228519044608645583e+00,3.020553305208539818e+00,1.917052620919381001e+00,1.756664600127977316e+00
3.050000000000000266e+00,3.083693313220594590e+00,3.203366496544381992e+00,1.748336678174193359e+00,1.768063769105146843e+00
3.100000000000000089e+00,3.124040604035118296e+00,3.435914156452092083e+00,1.697800141084778947e+00,1.985454812931985558e+00
3.150000000000000355e+00,3.347844930819791287e+00,3.571855432770455252e+00,1.792885734566020517e+00,2.271173015030057307e+00
3.200000000000000178e+00,4.068724080961966472e+00,3.283694900087171575e+00,2.410340260629602049e+00,1.978503483023987375e+00
3.250000000000000000e+00,4.310652171825924306e+00,3.170853181252906161e+00,2.556190485216951469e+00,1.836521846065314101e+00
3.300000000000000266e+00,4.352263662414952883e+00,3.078491083899997705e+00,2.625499664127801669e+00,2.067696889143034067e+00
3.350000000000000089e+00,4.224960438082752567e+00,2.976917365951715411e+00,2.557447962935319286e+00,2.619287935754154528e+00
3.400000000000000355e+00,6.448505090379549998e+00,3.561030711136513816e+00,4.651816125977432215e+00,2.373202552493781425e+00
3.450000000000000178e+00,6.212180561344131213e+00,3.781152256641284737e+00,4.519678433272855678e+00,2.128762375031852283e+00
3.500000000000000000e+00,5.936467572486033184e+00,4.136705503924144267e+00,4.293573100599743952e+00,2.235917712380196321e+00
3.550000000000000266e+00,5.586413200704156701e+00,4.366592713634294576e+00,4.059235913487232672e+00,2.465618033990732094e+00
3.600000000000000089e+00,5.518095596148072879e+00,4.694073218012284165e+00,3.895722640101212164e+00,2.852795193789082084e+00
3.650000000000000355e+00,5.234423599015647355e+00,4.369723115997121710e+00,3.482773225629309355e+00,2.486485154717839041e+00
3.700000000000000178e+00,5.249740122852199598e+00,3.949141388515222229e+00,3.475357979951824383e+00,2.009694767014241101e+00
3.750000000000000000e+00,5.290080105139324473e+00,3.670961446410471840e+00,3.637469120217098784e+00,1.733248184412375048e+00
3.800000000000000266e+00,5.825952942137341495e+00,3.374998321285046732e+00,4.172093481034279350e+00,1.565473117507443890e+00
3.850000000000000089e+00,5.462117598785506623e+00,3.454255365568176916e+00,3.786043928001232572e+00,1.692924813259493844e+00
3.900000000000000355e+00,5.008802194130010044e+00,3.609771739181784955e+00,3.376699254057550004e+00,2.102753173712248014e+00
3.950000000000000178e+00,4.615451928331079756e+00,3.575667731244693393e+00,3.142855237188580286e+00,2.519326063556988071e+00
4.000000000000000000e+00,4.399365948345837829e+00,3.351234524825161820e+00,2.808836782892522699e+00,2.196312632954301680e+00
4.049999999999999822e+00,4.351800964402198879e+00,3.257365202964934259e+00,2.992469941750568463e+00,2.184106970741680698e+00
4.100000000000000533e+00,4.329113356863778073e+00,3.206231475020065336e+00,3.182811054817746843e+00,2.416149110462835647e+00
4.150000000000000355e+00,4.204329594429381700e+00,3.032328681253409375e+00,3.083035797233188546e+00,2.625028992438741327e+00
4.200000000000000178e+00,4.349475118231639570e+00,3.068222749278299410e+00,3.013750662881196529e+00,2.122407205394891694e+00
4.250000000000000000e+00,4.087317564689799454e+00,3.089328321299861013e+00,2.773488217426243629e+00,1.970310987403123049e+00
4.299999999999999822e+00,3.787555871019437692e+00,3.130003749564278070e+00,2.621079490148472413e+00,1.770768428250000914e+00
4.350000000000000533e+00,3.472972490628122966e+00,3.209084747292342499e+00,2.547565047750916190e+00,1.747181472786898837e+00
4.400000000000000355e+00,3.335918500518314733e+00,3.332238734996744167e+00,1.967405187677946587e+00,1.902414298532419057e+00
4.450000000000000178e+00,3.513704305573073228e+00,3.324465734183709831e+00,1.908808866912511393e+00,1.755992338966273714e+00
4.500000000000000000e+00,3.699106043216520145e+00,3.221615501049216679e+00,1.927887676253569493e+00,1.613768230201422016e+00
4.549999999999999822e+00,3.812498084148517208e+00,3.078928300075760127e+00,1.972836531630622003e+00,1.638633837500560242e+00
4.600000000000000533e+00,4.673411977461976008e+00,2.719954191434293289e+00,2.755272075273642596e+00,1.863241930535009194e+00
4.650000000000000355e+00,4.652270897427269958e+00,2.690638665264923901e+00,2.834682311028232871e+00,1.896988480334173222e+00
4.700000000000000178e+00,4.591326175118498831e+00,2.698197870536386045e+00,3.068314594905252601e+00,1.850902350272664698e+00
4.750000000000000000e+00,4.386992387193844323e+00,2.803838280991064469e+00,3.179118938408130202e+00,1.938748673899935326e+00
4.800000000000000711e+00,3.926842119323583180e+00,2.153599581660817108e+00,2.663902394324725531e+00,1.640217048215484974e+00
4.850000000000000533e+00,3.545440733659482202e+00,2.337185681975356033e+00,2.261879914336895059e+00,1.781339136966574088e+00
4.900000000000000355e+00,3.593956175393208774e+00,2.731229891633821794e+00,2.415342375768712913e+00,2.032405147804957846e+00
4.950000000000000178e+00,3.918706673425736309e+00,3.109907954097333782e+00,2.970974561770737932e+00,2.359886950113360360e+00
5.000000000000000000e+00,4.484206830711591429e+00,3.076292937254502036e+00,2.883959191462744265e+00,1.779540383273272797e+00
