t,rmse_enkf,rmse_eakf,rmse_enkf_tr,rmse_eakf_tr
1.800000000000000044e+00,3.189437015757711880e+00,3.062538946076207136e+00,1.916854124969346929e+00,2.016018134487581381e+00
1.850000000000000089e+00,3.103199914073039523e+00,2.950222466863003490e+00,1.649070759213573156e+00,1.833289778249605151e+00
1.900000000000000133e+00,3.077578146933854786e+00,2.754786300287935585e+00,1.462878855694670799e+00,1.713416875214821333e+00
1.950000000000000178e+00,3.030771072465625604e+00,2.575630287649910422e+00,1.420062250720723007e+00,1.801884736041311719e+00
2.000000000000000000e+00,2.835379657065055792e+00,2.435809379944339437e+00,1.432430065048887036e+00,1.306869062108803492e+00
2.050000000000000266e+00,2.822992891535982984e+00,2.270205988446756695e+00,1.353040494450302500e+00,1.192409578648439217e+00
2.100000000000000089e+00,2.841645111442715255e+00,2.260563429961694126e+00,1.319017473571610477e+00,1.145583748216513653e+00
2.149999999999999911e+00,2.970865411728859762e+00,2.397494668181392896e+00,1.306736709778909988e+00,1.299629539433496461e+00
2.200000000000000178e+00,2.896318684621950634e+00,2.683684303064506338e+00,1.285274501007172443e+00,1.233255926105164768e+00
2.250000000000000000e+00,2.929301476823862327e+00,2.749519852577631873e+00,1.143127132627401954e+00,1.069450919572922265e+00
2.300000000000000266e+00,3.075258169812691289e+00,2.767545002108111607e+00,1.090583710149502394e+00,9.982900461624150124e-01
2.350000000000000089e+00,3.213075295293004618e+00,2.928137215885447286e+00,1.163966678872622174e+00,1.137602613171719845e+00
2.400000000000000355e+00,3.565700385839098097e+00,3.196586168024422303e+00,1.276424763122253836e+00,1.773772730029238298e+00
2.450000000000000178e+00,3.665671575734974041e+00,3.341115860164503459e+00,1.305097890134905070e+00,1.891872093152694667e+00
2.500000000000000000e+00,3.811057760819527296e+00,3.515412462082128986e+00,1.433925860741543268e+00,1.965210199286648196e+00
2.550000000000000266e+00,3.894157032988423861e+00,3.681026165081562329e+00,1.572808503549909531e+00,2.075589909826582424e+00
2.600000000000000089e+00,3.715850300100450365e+00,3.741305911028265818e+00,1.683817374566740188e+00,1.892888508888036059e+00
2.650000000000000355e+00,3.762814640089762630e+00,3.725700255282252460e+00,1.758696531850605371e+00,1.887932697543589056e+00
2.700000000000000178e+00,3.755947267960868974e+00,3.645199616651503494e+00,1.880275970954428555e+00,1.993720329822207482e+00
2.750000000000000000e+00,3.676652931318522555e+00,3.565202649296765447e+00,1.945292512482101444e+00,2.029720642579829093e+00
2.800000000000000266e+00,3.658539759220189591e+00,2.963578358692340320e+00,1.986500113844646975e+00,1.487240656857498955e+00
2.850000000000000089e+00,3.697466703679852529e+00,2.875479989633460409e+00,1.984966802010024844e+00,1.502391276745962401e+00
2.900000000000000355e+00,3.665302144108568694e+00,2.782175344607466183e+00,2.019202403464323226e+00,1.583819877304769808e+00
2.950000000000000178e+00,3.546248399266287876e+00,2.692516790456652487e+00,2.075749786820051845e+00,1.752097432368838303e+00
3.000000000000000000e+00,3.139447935262142497e+00,2.718437601794382985e+00,1.710468442807509204e+00,1.458041651448180653e+00
3.050000000000000266e+00,3.217066524989380394e+00,2.803619187851368988e+00,1.795204306175916198e+00,1.359845802581272967e+00
3.100000000000000089e+00,3.192533306138760629e+00,3.004192793129194516e+00,1.816893384210311657e+00,1.469328366139321274e+00
3.150000000000000355e+00,3.089807799836244318e+00,3.264574825731973551e+00,1.835049351806357532e+00,1.755458312709958335e+00
3.200000000000000178e+00,3.114458969205867511e+00,3.500928673660467894e+00,1.936883496355255252e+00,1.857194433779614240e+00
3.250000000000000000e+00,3.093703255639399519e+00,4.151169059458469590e+00,1.873699258058754369e+00,2.544634266522650012e+00
3.300000000000000266e+00,2.999233153031213295e+00,4.520124431860539360e+00,1.903006668973653337e+00,3.043147820628079092e+00
3.350000000000000089e+00,2.977475000501290658e+00,4.413793213266468562e+00,2.001477714426885601e+00,3.096050801337006497e+00
3.400000000000000355e+00,2.464816475595185796e+00,3.981565184807336344e+00,1.387523052176474536e+00,2.280893777558829161e+00
3.450000000000000178e+00,2.636673019900519055e+00,4.098570432569218269e+00,1.401134540485188262e+00,2.410686688458975713e+00
3.500000000000000000e+00,2.876243309089281830e+00,4.269000360144657336e+00,1.564111765198996640e+00,2.584921724285241140e+00
3.550000000000000266e+00,3.067128077466252822e+00,4.487706460121276386e+00,1.776181666763583689e+00,2.791887923816199102e+00
3.600000000000000089e+00,3.449563075560526659e+00,4.498919379244822103e+00,2.298837222405686553e+00,2.936484942558807987e+00
3.650000000000000355e+00,3.411569856720068739e+00,4.322376182479331419e+00,2.186318121276159321e+00,2.586083626328649299e+00
3.700000000000000178e+00,3.421624321395194013e+00,4.197035316750191036e+00,2.321311592014320357e+00,2.458401243553000270e+00
3.750000000000000000e+00,3.360829128416449318e+00,4.179763461921034207e+00,2.462391952434697107e+00,2.624764237056124827e+00
3.800000000000000266e+00,3.968921884954417667e+00,3.737333728066071004e+00,2.058875932875598114e+00,2.538770259111584604e+00
3.850000000000000089e+00,4.019432827686048704e+00,3.444627836586537040e+00,2.114019917423650696e+00,2.259973378380102371e+00
3.900000000000000355e+00,3.971104131814536142e+00,3.304222752854689027e+00,2.334623152103140420e+00,2.221133198566926481e+00
3.950000000000000178e+00,3.813468424204739193e+00,3.080864490843576942e+00,2.563601342930089011e+00,2.414424869490315206e+00
4.000000000000000000e+00,2.779945520458249497e+00,3.295495127976332927e+00,2.577722639270862093e+00,3.054962955027325400e+00
4.049999999999999822e+00,2.736569703049780866e+00,3.034283043998935003e+00,2.113766848281174227e+00,2.902393267578763592e+00
4.100000000000000533e+00,2.716000531585079258e+00,2.875143548846373687e+00,1.943414864252435814e+00,2.516787705006034770e+00
4.150000000000000355e+00,2.774484510511036284e+00,2.792480421682455471e+00,1.960533460461368005e+00,1.967216645472791958e+00
4.200000000000000178e+00,2.975603519351993853e+00,2.558536139272239662e+00,2.169684571500231751e+00,1.602777574845337227e+00
4.250000000000000000e+00,3.092249794168501875e+00,2.779855730636080491e+00,2.081172564347559817e+00,1.544026170007651411e+00
4.299999999999999822e+00,3.233909158377577864e+00,2.993695921555246997e+00,2.235307019457560163e+00,1.881040669792002351e+00
4.350000000000000533e+00,3.355641013437730802e+00,3.093184610213626229e+00,2.632486574709682170e+00,2.220409323913494770e+00
4.400000000000000355e+00,3.432983790883821218e+00,3.924407200219823366e+00,2.529383487291291477e+00,2.450429332864874965e+00
4.450000000000000178e+00,3.737527964007676395e+00,3.771140851960713025e+00,2.690193547467492508e+00,2.207805635812322365e+00
4.500000000000000000e+00,4.066008827811035786e+00,3.661690724340416203e+00,2.908549678995464571e+00,2.121044494299790806e+00
4.549999999999999822e+00,4.242252201351025320e+00,3.538768658885880658e+00,3.089422154743645788e+00,2.127813761304766960e+00
4.600000000000000533e+00,4.971995536545217753e+00,3.480146012348934281e+00,3.382333181193367011e+00,2.342350963279553167e+00
4.650000000000000355e+00,4.965968837334466812e+00,3.611056924051687211e+00,3.200022599263491418e+00,2.512350426101792156e+00
4.700000000000000178e+00,4.855822565342953645e+00,3.965254107219771118e+00,3.009868832615402834e+00,2.768485323077367610e+00
4.750000000000000000e+00,4.694650334403966951e+00,4.359605063750717768e+00,2.840450553522976929e+00,3.133805298177226195e+00
4.800000000000000711e+00,5.702879517654987573e+00,4.574306804211468069e+00,3.571661744754108803e+00,3.267135250391466794e+00
4.850000000000000533e+00,5.378922126600132358e+00,4.478537371207597317e+00,3.400109367080732969e+00,3.188682822179626619e+00
4.900000000000000355e+00,4.961282024921430001e+00,4.315698317624318214e+00,3.245754341866798676e+00,3.107616595831901751e+00
4.950000000000000178e+00,4.577051124418402672e+00,4.187073429310406603e+00,3.148348918933129514e+00,3.278972935161040159e+00
5.000000000000000000e+00,4.068732180572086854e+00,3.754001848786216122e+00,2.938936870292765846e+00,2.520172301774331824e+00
