t,rmse_enkf,rmse_eakf,rmse_enkf_tr,rmse_eakf_tr
1.900000000000000133e+00,3.678918708473660537e+00,3.406533520952751637e+00,2.070834387922861897e+00,2.414304907027995384e+00
1.950000000000000178e+00,3.557512757659526237e+00,3.218620957998939769e+00,2.113518517421587806e+00,2.511264884338249015e+00
2.000000000000000000e+00,3.269519926270240351e+00,2.592371606565770925e+00,1.467745573118723668e+00,1.190195140147006558e+00
2.050000000000000266e+00,3.312374913765641971e+00,2.567113940781105441e+00,1.449824247111980435e+00,1.125069092809348303e+00
2.100000000000000089e+00,3.298327993438799677e+00,2.691050317038009343e+00,1.461913310922503983e+00,1.259895320150699494e+00
2.149999999999999911e+00,3.306691145627925543e+00,2.835232341907425013e+00,1.523490727487381458e+00,1.472520820571148858e+00
2.200000000000000178e+00,3.437726387063891664e+00,3.761363045148767181e+00,1.491238329747330171e+00,2.290142636972570589e+00
2.250000000000000000e+00,3.593722772331630289e+00,4.010024016508145550e+00,1.638912839061093862e+00,2.451302347401234094e+00
2.300000000000000266e+00,3.812471339986723162e+00,4.212900344056627056e+00,1.822460663164362060e+00,2.636495382895413631e+00
2.350000000000000089e+00,3.901806839496057666e+00,4.412123764009213467e+00,1.935362757383664256e+00,2.762753656079352194e+00
2.400000000000000355e+00,3.971006249598916238e+00,4.534481211561499414e+00,2.185602375218974380e+00,2.291378671550459156e+00
2.450000000000000178e+00,4.027787389178919319e+00,4.524552290637245733e+00,2.086638661056985811e+00,2.173674360330427824e+00
2.500000000000000000e+00,4.090420771458240345e+00,4.453409545172702266e+00,2.102231245943408933e+00,2.082486778967944652e+00
2.550000000000000266e+00,4.033146450475816103e+00,4.404697899984082454e+00,2.093491628242044822e+00,2.087271340196633407e+00
2.600000000000000089e+00,3.391264712550138505e+00,4.239289367039417833e+00,1.894765924791164791e+00,1.870753664814223116e+00
2.650000000000000355e+00,3.221478954324255461e+00,4.254330982134793437e+00,1.766417525256608112e+00,1.789757762596673185e+00
2.700000000000000178e+00,3.008753093183353489e+00,4.161853756198643950e+00,1.605617839655248513e+00,1.720725876262776399e+00
2.750000000000000000e+00,2.873595790553018947e+00,4.020367774818613960e+00,1.528408690301067852e+00,1.708152351107947720e+00
2.800000000000000266e+00,3.513476046946816922e+00,3.937788990534751843e+00,2.207325181599305797e+00,1.803654256716580528e+00
2.850000000000000089e+00,3.410901268316843371e+00,3.800329502343553489e+00,2.156245877598947480e+00,1.884293253491742925e+00
2.900000000000000355e+00,3.358015250943759078e+00,3.560802055356805607e+00,2.317944174266277191e+00,1.936822167920309701e+00
2.950000000000000178e+00,3.328282825964103964e+00,3.334970313562595656e+00,2.528098058107446366e+00,2.058741296519835284e+00
3.000000000000000000e+00,3.470754829309821599e+00,3.325427050957871167e+00,2.158607179563458267e+00,1.666058684332486939e+00
3.050000000000000266e+00,3.527265809746803260e+00,3.296831877379834186e+00,2.219784977041029617e+00,1.638656892418660416e+00
3.100000000000000089e+00,3.708952423812487353e+00,3.389005826649979625e+00,2.434552509404070531e+00,1.718371988399265859e+00
3.150000000000000355e+00,3.957173148829674858e+00,3.515424476364871431e+00,2.833763310421416382e+00,1.914290449098454916e+00
3.200000000000000178e+00,4.366619792249382570e+00,3.268972895118698041e+00,3.062906127856438676e+00,2.038403048467126499e+00
3.250000000000000000e+00,4.318883365424889043e+00,3.158326933425227079e+00,2.857192450177867382e+00,1.941660207369674485e+00
3.300000000000000266e+00,4.264031375580259464e+00,3.151573457736299932e+00,2.980892398830341516e+00,2.025836237628045655e+00
3.350000000000000089e+00,4.166209642744168384e+00,3.146856311803784223e+00,2.995711164231238843e+00,2.312968147331053270e+00
3.400000000000000355e+00,3.927778325560004280e+00,2.715996076132204173e+00,2.671847037486204890e+00,2.278681370969209308e+00
3.450000000000000178e+00,4.071084841190506509e+00,2.662872367184775158e+00,2.723895787112336375e+00,2.221633652299592310e+00
3.500000000000000000e+00,4.240261994569175741e+00,2.673170384735013005e+00,2.804121737712011342e+00,2.054228316200142235e+00
3.550000000000000266e+00,4.333200005701552726e+00,2.751371646965061757e+00,2.754996349390043786e+00,1.941751393984139540e+00
3.600000000000000089e+00,4.001051427691093565e+00,3.174776956013874329e+00,2.245839338804286545e+00,1.976039592484123864e+00
3.650000000000000355e+00,4.025066406044845557e+00,3.016283891643145587e+00,2.336589259211042879e+00,1.858473330959843572e+00
3.700000000000000178e+00,3.929013094233212211e+00,2.776645995975492998e+00,2.324970316375038148e+00,1.682347775467469386e+00
3.750000000000000000e+00,3.720337973125175779e+00,2.743842523635596997e+00,2.396816940824733067e+00,1.735660168891614896e+00
3.800000000000000266e+00,3.513749085810332851e+00,3.145327033029512886e+00,2.062651808621543736e+00,1.805564292774798574e+00
3.850000000000000089e+00,3.469244677314027303e+00,3.120394897576231674e+00,1.987061690743265219e+00,1.650869821844722418e+00
3.900000000000000355e+00,3.485169853176893984e+00,3.094529313538227466e+00,2.125016145363536779e+00,1.794842078968996057e+00
3.950000000000000178e+00,3.578998324538319231e+00,3.016412646564161637e+00,2.414912447300793463e+00,2.006447423112634798e+00
4.000000000000000000e+00,4.647368538425776130e+00,3.361827484711397585e+00,2.960691069559665767e+00,2.234575619496081966e+00
4.049999999999999822e+00,4.526218454108098754e+00,3.101040842099280770e+00,2.913686588850795900e+00,2.136604957458310139e+00
4.100000000000000533e+00,4.343664901461575134e+00,2.927281898381434377e+00,2.932980074186557484e+00,2.163478642921778050e+00
4.150000000000000355e+00,4.083402011199486203e+00,2.887535901392333404e+00,2.822094272301149509e+00,2.081204939299910350e+00
4.200000000000000178e+00,3.860240632024304563e+00,2.470072935197066055e+00,2.576408325481904793e+00,1.608536389688694168e+00
4.250000000000000000e+00,3.742858250427526290e+00,2.548366643163257450e+00,2.438478261641544798e+00,1.525768938199544955e+00
4.299999999999999822e+00,3.637924594860513672e+00,2.602855043254189482e+00,2.351479344029437701e+00,1.566867786055579748e+00
4.350000000000000533e+00,3.489629248135172723e+00,2.747208430156483860e+00,2.244523035286864143e+00,1.719157287376283261e+00
4.400000000000000355e+00,3.695996154370440934e+00,2.762250256225259992e+00,2.090404009527174534e+00,1.589371571769463420e+00
4.450000000000000178e+00,3.738508854284225524e+00,2.833861735560856410e+00,2.033166733794454561e+00,1.613992919188105502e+00
4.500000000000000000e+00,3.677676922735692688e+00,2.908434968679373789e+00,2.039578273662582930e+00,1.740193245667629451e+00
4.549999999999999822e+00,3.488818554131121186e+00,2.871455760549885383e+00,2.012414378171301532e+00,1.856868637590667781e+00
4.600000000000000533e+00,3.587890469379124259e+00,2.834408598578188165e+00,1.994764884005072680e+00,1.645725433448308905e+00
4.650000000000000355e+00,3.640949998490539574e+00,2.831672703150116543e+00,2.041229896715732739e+00,1.678208397959943587e+00
4.700000000000000178e+00,3.868054092480042172e+00,2.844451801286794090e+00,2.330171873248522818e+00,1.693109870212160084e+00
4.750000000000000000e+00,3.962552324852391727e+00,2.830771153720861744e+00,2.506441890133106920e+00,1.796388943145527328e+00
4.800000000000000711e+00,3.416893553345831780e+00,2.967723431441009474e+00,1.727207246258843476e+00,1.795915175776585215e+00
4.850000000000000533e+00,3.471476168583083055e+00,2.918552878274109474e+00,1.725372692911680383e+00,1.788773169286949738e+00
4.900000000000000355e+00,3.642647759428914167e+00,2.950481246435355587e+00,1.966655897264060426e+00,1.820244669007044402e+00
4.950000000000000178e+00,3.917562914116853090e+00,3.021588098914328224e+00,2.480953288578023663e+00,1.863509211615585803e+00
5.000000000000000000e+00,3.416390953242821382e+00,3.186617094357510727e+00,2.469166116163861613e+00,2.042355275182119900e+00
